product_id,food,maker,address,name_id,similar_name
PR00000814,"해산물류, 피자, 파스타류와 페어링하기 괜찮다.",264청포도 와이너리,경상북도 안동시 도산면 백운로 157,F_043,
PR00000813,"디저트 요리 까나페, 케이크, 아이스크림과 잘 어울린다.",오계리 와이너리,경상북도 영천시 금호읍 오계2리 542-4,F_044,
PR00000811,샐러드와 버섯요리와 페어링하기 좋다.,에델농원,충청북도 단양군 영춘면 별방창원로 896,F_045,
PR00000810,순수하고 깔끔한 맛에 더해진 풍부한 매화향을 가진 와인으로 소화에도 좋은 매실이기에 조금 무거운 스테이크 및 소고기와 잘 어울린다.,에델농원,충청북도 단양군 영춘면 별방창원로 896,F_046,
PR00000806,"식전주로 추천드리며 샐러드와 해산물처럼 가벼운 음식과 추천한다. 케이크, 마카롱과 같은 디저트 등과 함께 드시는 것도 좋다.",농업회사법인 우포의아침 주식회사,경상남도 창녕군 대지면 대지농공단지길 40,F_047,
PR00000802,"망고와 같은 향이나 망고포도로 불리우는 포도로 깔끔하고 상큼한 와인으로 흰살생선, 샐러드, 각종 안주류, 핑거푸드, 기타 육류와 어울린다.",고도리 와이너리,경북 영천시 고경면 고도리 494-3,F_048,
PR00000801,제철과일을 넣은 샹그리아를 만들어 마시면 달콤새콤하게 즐길 수 있다.,산내들 와이너리,경북 영주시 단산면 영단로601번길 64,F_049,
PR00000781,"구운야채, 베이커리, 소시지, 해산물, 닭고기와 페어링하기 좋다.",금용농산,충청북도 영동군 용산면 법화길 5-4,F_050,
PR00000778,연한 핑크빛을 띄어 여성들이 선호하며 많이 달지 않아 어느 음식에나 어울린다.,고도리 와이너리,경북 영천시 고경면 고도리 494-3,F_051,
PR00000777,"가볍고 스윗한 와인으로 부드러운 맛이 특징이라 테이블 와인, 디저트 와인으로 적합하다. 가볍게 치즈나 스낵과 함께 즐기기 좋다.",너와마을영동조합,강원도 삼척시 도계읍 문의재로 1274,F_052,
PR00000776,"와인 맛을 잘 느끼고자 담백한 요리를 추천한다. 주로 바닷가 요리와 잘 어울릴 수 있으며, 담백한 광어, 우럭 및 조개찜 등과도 좋은 조합을 보일 것이다.",갈기산농업회사,충북 영동군 학산면 모리1길 4,F_053,
PR00000775,"단맛이 많은 만큼 식중주보다는 식전 주나 식후 주를 추천하고 싶으며, 드레싱 없이 생야채만 함께 즐긴다면 이 와인의 특징을 느낄 수 있을 것이다.",갈기산농업회사,충북 영동군 학산면 모리1길 4,F_054,
PR00000774,"떡볶이, 양념치킨와 페어링하기 좋다.",댄싱사이더 컴퍼니,충청북도 충주시 중앙탑면 인담길 35-1,F_055,
PR00000773,"식전주, 후식주 혹은 야식과 어울린다.",댄싱사이더 컴퍼니,충청북도 충주시 중앙탑면 인담길 35-1,F_056,
PR00000772,"과하지 않은 단맛과 산미가 맛의 축을 담당하고 있으며, 알코올 도수가 5도로 낮은 만큼 좋은 맥주 대용으로 즐기기에도 좋은 와인이다. 청량감 좋은 탄산으로 기름진 육류와도 잘 어울린다.",불휘농장,충북 영동군 심천면 약목리 584-2,F_057,
PR00000771,"부드럽고 당도가 과하지 않아 치킨, 스테이크, 돈까스 등 다양한 육류와 잘 어울린다.",소계리 와이너리,충청북도 영동군 추풍령면 은편길26,F_058,
PR00000770,각 재료의 과실의 맛이 살아있어 디저트와인으로도 손색이 없지만 육즙이 흐르는 스테이크와도 좋다. 기름진 음식을 과일 맛으로 깔끔하게 씻어주며 상큼하게 마무리할 수 있다.,해미읍성딸기와인,충청남도 서산시 고북면 산직마을길 85,F_059,
PR00000769,"스테이크 등 양식류, 치즈 등 간단한 안주류와 어울린다.",해미읍성딸기와인,충청남도 서산시 고북면 산직마을길 85,F_060,
PR00000768,"디저트 , 간이 쎄지 않은 음식과 함께 먹는 걸 추천한다.",도란원,충청북도 영동군 매곡면 옥전리 825-1,F_061,
PR00000767,디저트류 단맛의 의외로 없어서 식중주로 활용되기 좋다. 다만 탄닌감은 적어서 기름진 스테이크 및 육류보다는 더덕구이나 버섯구이 등 좋은 향을 가진 음식을 추천한다.,도란원,충청북도 영동군 매곡면 옥전리 825-1,F_062,
PR00000766,"달콤한 디저트류(케이크, 마카롱, 크래커 등)와 어울린다.",월류원 오드린,충청북도 영동군 황간면 남성동3길 4-14,F_063,
PR00000765,삽겹살과 치즈와 어울린다.,블루컴퍼니,충청북도 영동군 양산면 호탄길 53-23,F_064,
PR00000764,"과일, 치즈와 함께 먹으면 머루와인의 풍미를 더욱 잘 느낄 수 있다.",농업회사 덕유,전라북도 무주군 안성면 장무로 1375-7,F_065,
PR00000736,"너무 달지 않은 호두파이, 사과파이, 딸기파이와 마시기 좋은 술이다.",댄싱사이더 컴퍼니,충청북도 충주시 중앙탑면 인담길 35-1,F_066,
PR00000702,프리미엄 와인으로 특별한 날 스테이크나 바비큐와 함께 먹으면 좋다.,하미앙 와인밸리,경남 함양군 함양읍 삼봉로 442-14,F_067,
PR00000701,"쿠키나 치즈와 함께 디저트용으로, 또는 뱅쇼를 만들 때나 양파 와인을 만들 때 추천한다.",하미앙 와인밸리,경남 함양군 함양읍 삼봉로 442-14,F_068,
PR00000700,스테이크나 바비큐 등 고기와 함께 먹으면 깔끔하게 즐길 수 있다.,하미앙 와인밸리,경남 함양군 함양읍 삼봉로 442-14,F_069,
PR00000696,한식 요리와 잘 어울린다.,코이버펑크,경상북도 영천시 봉계길 52,F_070,
PR00000695,"전체적으로 무겁지 않은 타닌감이 구조를 잘 이룬다. 고추장, 된장 등 한국 장 요리와 잘 어울리는 약간의 단맛의 여운이 길게 이어지는 특징이 좋은 와인이다.",코이버펑크,경상북도 영천시 봉계길 52,F_071,
PR00000694,한식 / 중식 / 동남아 음식 등 다양하게 페어링하기 좋다.,코이버펑크,경상북도 영천시 봉계길 52,F_072,
PR00000693,"장어, 육고기와 페어링하기 좋다.",농업회사법인(주)세찬,경북 영천시 포은로 842-50,F_073,
PR00000683,"산악지대에서 자라는 오미자인 만큼 산나물, 들기름으로 볶아 낸 버섯요리 등과 잘 어울린다. 기회가 된다면 송이버섯 전골과 함께 즐긴다면 더할 나위 없이 매력적이다.",알에프,전북 장수군 계남면 침곡로 11-26,F_074,
PR00000682,"식중주로 충분히 즐길 수 있으며, 진한 맛이 좋은 만큼 다소 양념이 된 고기류와도 좋다. 불고기, 양념갈비 등을 추천한다.",젤코바와이너리,경북 상주시 청리면 남상주로 1108-3,F_075,
PR00000681,"와인 특유의 맛을 즐기고 싶다면 제철별로 나오는 산나물이 좋으며, 한식을 베이스로 한 육류요리와도 좋다. 흰 살 생선 및 붉은 살 생선에도 적절히 잘 어울린다.",젤코바와이너리,경북 상주시 청리면 남상주로 1108-3,F_076,
PR00000680,"단맛이 적고 떫은맛이 좋아 식중주로 추천하고 싶으며 육류와 절대적으로 잘 어울리는 와인이다. 특히 생고기류 하고도 잘 어울리겠지만, 양념 소갈비, 육전 등 맛이 가미된 고기류를 추천한다.",젤코바와이너리,경북 상주시 청리면 남상주로 1108-3,F_077,
PR00000470,장어구이  장어는 단백질과 지방이 풍부한 고칼로리식품으로 여름과 가을철의 원기회복에 좋다. 복분자주의 향긋한 맛과 달콤한 향은 장어구이와 궁합이 잘 맞으며 고창 특산품인 풍천장어구이와 함께 하면 더욱 좋다.,국순당고창명주(주0,전북 고창군 심원면 선운대로 2197,F_078,
PR00000469,"돼지 등갈비찜  갈비찜은 담백한 고기에 견과류, 야채까지 골고루 들어가는 보양식이다. 머루이야기한잔이 양념과 재료들이 잘 어우러진 갈비찜의 맛을 더욱 돋워주고, 머루이야기의 매혹적인 잔향이 여운을 남겨 좋다",산들벗(주),전북 무주군 적상면 서창로 72,F_079,
PR00000467,"홍합찜  홍합의 수염은 자르고 물로 여러 번 헹궈 끓는 물에 넣어 삶아내는데, 이때 마른홍고추와 통후추를 넣고 삶아 약간 매콤한 맛이 나도록하면 로제와인에 곁들이는 안주로 더욱 좋다. 환상적인 로제와인의 향에 바다향이 가득한 홍합찜이 상큼하게 어우러진다.",도란원,충청북도 영동군 매곡면 옥전리 825-1,F_080,
PR00000466,파스타  채소를 듬뿍 넣고 매운고추와 굴소스로 양념하여 매콤하면서도 감칠맛 나는 파스타는 레드듀의 새콤달콤한 맛과 잘 어울린다.,동강산머루영농조합법인,강원도 영월군 영월읍 동강로 1431,F_081,
PR00000465,"너비아니구이, 치즈떡갈비  머루100%의 진하고 달콤한 맛이 너비아니와 떡갈비의 풍미를 더욱 살려 준다.",산머루농원영농조합법인,경기도 파주시 윗배우니길 441-25,F_082,
PR00000463,"육류, 해산물요리  담백한 육류요리에 자두와인의 레드와인과 함께하면 새콤달콤한 맛이 육류의 느끼함을 잡아주며 신선한 해산물요리에 자두와인의 깔끔한 화이트와인을 곁들이면 해산물의 특유 비릿함을 잡아주고 자두와인의 상쾌한 맛을 돋구어준다.",자두사랑,경북 김천시 대학로 214,F_083,
PR00000462,"삼겹살, 보쌈, 김치전, 아구찜 등과 페어링하기 좋다.",그린영농조합,경기도 안산시 단원구 뻐꾹산길 107,F_084,
PR00000461,"샐러드, 야채, 튀김과 어울린다.",문경주조,경상북도 문경시 동로면 노은리 192번지,F_085,
PR00000460,"고기, 치즈, 면류, 과일과 같이 먹으면 좋다.",㈜한국애플리즈,경북 의성군 단촌면 일직점곡로 755,F_086,
PR00000459,"어떤 음식이나 분위기와도 잘 어울릴 듯 하다. 굴찜, 조개찜, 대게찜 등 부드럽게 익힌 어패류나 해산물과 잘 맞을 듯 하다.",그린영농조합,경기도 안산시 단원구 뻐꾹산길 107,F_087,
PR00000458,"한식,해산물,칼국수과 어울리게 맛볼 수 있다.",그린영농조합,경기도 안산시 단원구 뻐꾹산길 107,F_088,
PR00000457,"붉은 육류 요리,바비큐,갈비찜과 어울린다.",그린영농조합,경기도 안산시 단원구 뻐꾹산길 107,F_089,
PR00000455,처음 단맛이 기분좋게 느껴지고 그 뒤로 매실의 산미가 느껴지기 시작해 술 맛을 마무리 한다. 기름진 중국음식과 잘 어울린다.,더한주류,서울시 은평구 증산로7길 28-13,F_090,
PR00000454,육류로 만든 음식과 페어링하기 좋다.,덕유양조,전북 무주군 안성면 장무로 1375-7,F_091,
PR00000453,육류로 만든 음식과 어울린다.,산머루농원,경기 파주시 적성면 객현리 67-1,F_092,
PR00000452,"스테이크, 생선회와 어울린다.",동진주조,전북 부안군 행안면 부안농공단지길 14-11,F_093,
PR00000451,"육류, 치즈와 페어링하기 좋다.",(주)두레양조,충남 천안시 서북구 입장면 율목길17-6,F_094,
PR00000450,"불고기, 수육, 어복쟁반과 페어링하기 좋다.",한국와인,경상북도 영천시 금호읍 원기리 414-2,F_095,
PR00000449,신선한 샐러드와 잘 어울리며 쌈 요리 등 한국 고유의 음식과도 잘 어울린다.,한국와인,경상북도 영천시 금호읍 원기리 414-2,F_096,
PR00000448,와인 맛 본연의 맛을 느끼기 위해 가벼운 샐러드와의 매칭을 추천한다.,한국와인,경상북도 영천시 금호읍 원기리 414-2,F_097,
PR00000447,"신선하면서도 잘 익은 복숭아, 살구 향이 지배적이며 은은하게 아카시아 향도 느낄 수 있다. 말린 과일(망고), 과일을 이용한 디저트, 향이 강한 치즈류 등과 잘 어울린다.",고도리 와이너리,경북 영천시 고경면 고도리 494-3,F_098,
PR00000446,광어나 우럭 등 기름기가 적은 생선회와 페어링하기 좋다.,고도리 와이너리,경북 영천시 고경면 고도리 494-3,F_099,
PR00000445,"육회, 수육, 불고기과 페어링하기 좋다.",고도리 와이너리,경북 영천시 고경면 고도리 494-3,F_100,
PR00000444,"달콤한 과일 향과 레몬향, 상큼한 풀잎향을 가지고 있어 오리고기와 닭고기, 싱싱한 해산물 요리와 잘 어울린다.",고도리 와이너리,경북 영천시 고경면 고도리 494-3,F_101,
PR00000443,"갈비, 불고기와 곁들이면 입맛도 돋우고 느끼함도 해소해 준다.",산머루농원,경기 파주시 적성면 객현리 67-1,F_102,
PR00000442,"장어구이, 치즈와 어울린다.",배상면주가,경기도 포천시 화현면 화현리 512,F_103,
PR00000441,"생선요리, 전과 페어링하기 좋다.",배상면주가,경기도 포천시 화현면 화현리 512,F_104,
PR00000440,"돼지갈비, 갈비찜, 약간 스파이시한 한식이 잘 어울린다.",고도리 와이너리,경북 영천시 고경면 고도리 494-3,F_105,
PR00000436,"목 넘김이 부드럽고 마시고 난 후에는 매우 시원하고 산뜻한 느낌을 준다. 사과가 들어간 파이, 과실 샐러드 등과 함께하면 좋다.",예산사과와인,충남 예산군 고덕면 대몽로 107-25,F_106,
PR00000435,사과 본연의 맛이 좋아 식전 또는 식후에 한잔 곁들이면 좋다. 단맛이 있어 식중주보다는 치즈 및 과일 안주하고 잘 어울린다.,㈜한국애플리즈,경북 의성군 단촌면 일직점곡로 755,F_107,
PR00000434,"사과의 맛이 그대로 나타나는 사과쥬스와 탄산의 조합. 발효취나 군더더기 맛이 없는 무난한 과실주이다. 청량감이 좋아 새우, 호박, 감자, 고구마, 오징어, 감자 등의 튀김류와 좋다.",㈜한국애플리즈,경북 의성군 단촌면 일직점곡로 755,F_108,
PR00000433,"사과의 상쾌함과 달콤한 레드 와인의 조합. 남녀노소 누구나 즐길 수 있는 무난한 과실주이다. 겨울에는 뜨끈하게 데워서 마셔도 좋을 맛이며, 쿠키 등과도 잘 어울린다.",㈜한국애플리즈,경북 의성군 단촌면 일직점곡로 755,F_109,
PR00000432,"오디 특유의 산미과 단맛이 그대로 살려져 있는 와인. 한국산 오디와인의 절정을 느낄 수 있는 맛이다. 3년 숙성의 세월이 느껴지는 묵직한 맛이 있으며, 이러한 맛과 밸런스를 맞춰 줄 자극성 적은 나물 요리 등을 추천한다.",한국와인,경상북도 영천시 금호읍 원기리 414-2,F_110,
PR00000431,"새벽 공기에서 느껴지는 풀잎 향, 감귤계의 시트러스한 향, 과하지 않은 단맛이 조화를 이룬 맛이다. 과일을 즐긴다는 느낌으로 굳이 안주가 없어도 충분히 즐길 수 있는 맛이다.",고도리 와이너리,경북 영천시 고경면 고도리 494-3,F_111,
PR00000430,술을 입에 넣으면 매우 가볍고 목 넘김이 깔끔한 것이 특징이며 마시고 난 후에도 매우 산뜻하다. 장어 구이와 잘 어울린다.,고창선운산,전북 고창군 심원면 심원로 270-73,F_112,
PR00000429,술을 입에 넣으면 매우 가볍고 목 넘김이 깔끔한 것이 특징이며 마시고 난 후에도 매우 산뜻하다. 장어 구이와 잘 어울린다.,고창선운산,전북 고창군 심원면 심원로 270-73,F_113,
PR00000428,분홍빛이 연하게 섞인 흑진주와 닮았다. 보통의 과실주에 비해 알코올 도수가 낮아 누구라도 편하게 즐길 수 있으며 복분자 과실향이 달콤함과 섞여 향만으로 술을 빨리 마셔보게 만드는 것이 특징인 술이다. 전체적으로 옅은 단맛이 중심을 잡고 있어 술을 잘 마시지 못하는 사람들도 편하게 마실 수 있다. 달콤한 케익 등과 잘 어울린다.,고창선운산,전북 고창군 심원면 심원로 270-73,F_114,
PR00000427,매혹적인 붉은 루비 색깔을 가지고 있고 블루베리 특유의 향과 맛이 그대로 느껴진다. 단맛과 신맛의 조화에 약간의 쓴맛이 오미를 완성시킨 술로 목 넘김이 가볍고 산뜻하다. 스테이크와 잘 어울린다.,고창선운산,전북 고창군 심원면 심원로 270-73,F_115,
PR00000426,가벼운 청포도향과 감 특유의 가벼운 탄닌감이 살아있는 맛이다. 감 특유의 떫은 맛이 있어 기름진 음식과도 궁합이 괜찮다. 다만 자극성 적은 소고기류가 좋다.,청도감와인,경북 청도군 풍각면 봉길1길27,F_116,
PR00000425,감 본래의 맛을 잘 살린 와인으로 과육을 씹는 듯한 식감을 자랑하는 와인이다. 감 특유의 떫은 맛이 있어 기름진 음식과도 궁합이 괜찮다. 다만 자극성 적은 소고기류가 좋다.,청도감와인,경북 청도군 풍각면 봉길1길27,F_117,
PR00000424,"진한 감 특유의 맛을 자랑하는 와인으로 숙성을 거듭한 홍시와 같은 식감이다. 진한 맛을 자랑하는 만큼 다양한 치즈 류와도 궁합이 좋다. 가벼운 맛의 모짜렐라 치즈부터 까방베르, 스모키 치즈까지 다양한 조합을 이룬다.",청도감와인,경북 청도군 풍각면 봉길1길27,F_118,
PR00000423,술을 입에 넣으면 가볍고 목 넘김이 깔끔한 것이 특징이며 마시고 난 후에도 산뜻하다. 장어 구이와 잘 어울린다.,사곡양조원,충남 공주시 사곡면 마곡사로 49,F_119,
PR00000422,물처럼 맑은 빛깔을 가지고 있으며 과실의 발효향이 코를 자극시킨다. 바로 마시는 것 보다는 디켄팅을 충분히 한 후에 마시면 더욱 맛있게 즐길 수 있다. 매우 맛있는 단맛이 입 전체로 퍼지는데 그 여운이 아주 길게 남고 적절한 산미가 입 안을 시원하게 만들어 준다. 닭 백숙과 함께 먹으면 좋다.,예산사과와인,충남 예산군 고덕면 대몽로 107-25,F_120,
PR00000421,붉은 흑진주와 같고 잘 익은 과실향이 진하게 올라온다. 입에 넣는 순간 맛있게 느껴지며 처음에는 단맛 그리고 다음에는 연한 신맛이 뒤를 받쳐준다. 처음부터 끝까지 술의 맛이 살아있으며 적절한 산미가 목넘김을 부드럽게 만들어준다. 블루베리나 사과로 만든 파이와 함께 먹으면 좋다.,예산사과와인,충남 예산군 고덕면 대몽로 107-25,F_121,
PR00000420,샤토미소 와인은 느끼함을 잡아주기 때문에 가름진 육류와 함께 먹으면 좋다.,도란원,충청북도 영동군 매곡면 옥전리 825-1,F_122,
PR00000419,스테이크 등 육류요리와 잘 어울린다.,도란원,충청북도 영동군 매곡면 옥전리 825-1,F_123,
PR00000418,신선한 포도향에 마치 포도농장에 와 있는 듯 하다. 단맛은 적고 산미가 적당히 있어 바디감이 적고 목넘김이 깔끔하다. 조기찜과 잘 어울린다.,여포와인농장,충북 영동군 양강면 유점지촌길 75,F_124,
PR00000417,"눈을 황홀하게 하는 아름다운 로제와인의 색에 은은하게 올라오는 베리향, 오미의 균형이 잘 갖춰져 있으며 바디감이 있고 목넘김이 깨끗하다. 견과류와 잘 어울린다.",여포와인농장,충북 영동군 양강면 유점지촌길 75,F_125,
PR00000416,금빛의 영롱한 빛깔에 기분 좋은 청포도 향이 확 코끝에 와 닿는 느낌이다. 하지만 막상 맛을 보면 샤프한 청포도 향은 사라지고 부드러운 촉감이 목 넘김으로 이어진다. 시트러스한 식감이 워낙 좋아 조개찜 등 다양한 해산물과 잘 어울리는 스타일이다.,도란원,충청북도 영동군 매곡면 옥전리 825-1,F_126,
PR00000415,"오미로제 스파클링 와인은 단맛, 신맛, 쓴맛이 조화된 스파클링의 참 맛을 낸다. 여기에 입맛을 돋우는 편육냉채가 어울린다.",오미나라,경북 문경시 문경읍 새재로 609,F_127,
PR00000414,"생선회, 구이 등 해산물류와 수육, 보쌈 등 육류와 잘 어울린다.",㈜시트러스,제주특별자치도 서귀포시 남원읍 신례천로 46,F_128,
PR00000412,장어 또는 치즈와 어울린다.,배상면주가,경기도 포천시 화현면 화현리 512,F_129,
PR00000411,"사과, 치즈, 크래커와 먹기 좋다.",수도산와이너리,경상북도 김천시 증산면 금곡리 226-1번지,F_130,
PR00000410,"바질파스타, 부라타치즈 샐러드, 치즈류, 해물찜과 찰떡궁합이다.",갈기산포도농원,충북 영동군 학산면 모리1길 23,F_131,
PR00000409,"치킨, 파스타, 피자 등의 파티 음식와 잘 어울린다.",댄싱사이더컴퍼니,"충북 충주시 중앙탑면 인담길 35-1 (사이더리, 탭룸)",F_132,
PR00000408,"스테이크, 꼬치구이, 찜요리와 어울린다.",수도산와이너리,경상북도 김천시 증산면 금곡리 226-1번지,F_133,
PR00000407,불고기와 페어링하면 좋다.,수도산와이너리,경상북도 김천시 증산면 금곡리 226-1번지,F_134,
PR00000406,"단맛이 다소 있지만, 산미가 좋아 식중주로도 가능하다. 다만 육류보다는 자극성이 적은 흰살생선을 추천하며, 이왕이면 고추장, 된장으로 요리된 것보다는 간장 베이스로 옅은 양념의 음식이 좋을 것이다.",불휘농장,충북 영동군 심천면 약목리 584-2,F_135,
PR00000405,"후미는 길지 않지만, 오히려 이런 부분이 깔끔하게 떨어진다고 평하는 전문가도 있다. 아귀찜, 꽃게무침 등 다소 매운 맛이 있는 해산물과 즐긴다면, 매운맛을 균형 있게 잡아줄 것이라고 보인다.",불휘농장,충북 영동군 심천면 약목리 584-2,F_136,
PR00000403,"피자 ,오리요리와 잘 어울린다.",오미나라,경북 문경시 문경읍 새재로 609,F_137,
PR00000402,"양념치킨, 양념불고기와 잘 어울린다.",월류원,충북 영동군 황간면 남성동3길 4-14,F_138,
PR00000401,"훈제연어 부르게스타, 돼지고기, 피자, 샐러드, 스파게티와 잘 어울린다.",작은알자스,충북 충주시 엄정면 도자기길 32,F_139,
PR00000400,"캠벨포도 특유의 맑고 청아한 색을 가지고 있는 와인이다. 단맛은 적지만, 특유의 향과 잔잔한 물결과 같은 목 넘김을 가지고 있다. 탄닌감이 적어서 진한 육류보다는 산채 한정식과 같은 다양한 나물 요리가 잘 어울릴 것이다.",월류원,충북 영동군 황간면 남성동3길 4-14,F_140,
PR00000399,"캠벨포도 특유의 맑고 청아한 색을 가지고 있는 와인이다. 다섯 가지 맛을 자아내는 오미자가 들어가 매우 독특한 끝 맛이 난다. 단맛은 적지만, 특유의 향과 잔잔한 물결과 같은 목 넘김을 가지고 있다. 탄닌감이 적어서 진한 육류보다는 산채 한정식과 같은 다양한 나물 요리가 잘 어울릴 것이다.",월류원,충북 영동군 황간면 남성동3길 4-14,F_141,
PR00000398,"긴 후미는 아니지만, 경쾌하고 자연스러운 한국와인 특유의 신선함이 살아있다. 시트러스 계열의 상큼 맛이 좋은 만큼 입맛을 돋우는 식전주로 추천한다.",예인화원,경북 경주시 남산순환로 10,F_142,
PR00000397,"긴 후미는 아니지만, 경쾌하고 자연스러운 한국와인 특유의 신선함이 살아있다. 시트러스 계열의 상큼 맛이 좋은 만큼 입맛을 돋우는 식전주로 추천한다.",예인화원,경북 경주시 남산순환로 10,F_143,
PR00000396,산뜻하게 올라오는 달콤한 과실향이 좋고 단맛은 적으나 적절한 산미와 쓴맛이 있고 아주 약한 타닌이 입안을 자극시킨다. 소고기와 잘 어울린다.,내장산 복분자 영농조합,전북 정읍시 북면 장학 1길,F_144,
PR00000395,진한 황색 빛깔의 술로 푹 익은 다래에서 나는 진한 과실향이 올라온다. 입에 넣으면 점도 있으면서 묵직하게 입 안 전체를 채우고 단맛과 신맛의 조화가 잘 갖춰져 있다. 목넘김이 매우 부드럽고 먹고 난 후에 잡맛이 없이 깔끔하다. 소고기 구이와 잘 어울린다.,오름주가,경상남도 사천시 미룡길 31-20,F_145,
PR00000394,맑은 담황색을 가지고 있으며 처음 발효향이 강하게 올라오기 때문에 시음하기 전에 산소와의 접촉을 많이 하고 시음하는 것이 좋은 술이다. 단맛이 거의 없고 산미가 술 맛 전체를 이끌어간다. 목넘김은 깔끔하고 술이 전체적으로 가볍다. 스파게티와 같은 면 요리와 잘 어울린다.,오름주가,경상남도 사천시 미룡길 31-20,F_146,
PR00000393,맑은 황금색을 가지고 있으며 달콤하고 묵직한 향을 느낄 수 있다. 시음하기 전에 산소와의 접촉을 많이 하고 시음하는 것이 좋다. 단맛과 신맛이 잘 조화되어 있으며 산미로 인해 술맛이 매우 깔끔하게 느껴진다. 음식과 함께 편하게 먹을 수 있는 테이블 와인으로 적합하다.,오름주가,경상남도 사천시 미룡길 31-20,F_147,
PR00000392,진한 검붉은 색깔을 가지고 있으며 신선한 과실향이 올라온다. 신맛과 단맛의 조화가 잘 갖춰져 있으며 첫 맛은 진하고 시간이 지날수록 가벼워진다. 술을 마시고 난 후에는 알코올에 의해 자극적인 맛이 입 안에 남아 안주를 당기게 한다. 보쌈과 잘 어울린다.,홍지원,강원도 평창군 평창읍 농공단지길 24-14,F_148,
PR00000391,"머루 특유의 검붉은 색을 가지고 있다. 향에서 느껴지는 달콤한 향이 이 술이 가진 스위트함을 느끼게 해 준다. 첫 느낌은 단맛으로 시작되지만 마지막은 식욕을 불러오는 산미로 잘 마무리된다. 파주의 술인 만큼 임진강에서 잡히는 메기, 참게 요리에 삼계탕, 오리백숙 등의 보양식과도 잘 어울린다.",산머루농원영농조합법인,경기도 파주시 윗배우니길 441-25,F_149,
PR00000390,"가볍고 경쾌한 느낌이 신선하다는 이미지를 그대로 느끼게 해 준다. 여운은 길지 않지만, 잔잔한 과실향이 입안을 맴돈다. 식전주로도 좋지만, 단맛이 과하지 않아 식중주로도 충분히 쓰일 수 있다.",작은알자스,충북 충주시 엄정면 도자기길 32,F_150,
PR00000386,진한 붉은빛을 가지고 있으며 같은 회사 ‘로제’보다 단맛이 적고 단맛과 신맛의 조화가 잘 갖춰져 있다. 적절한 산미가 입 안에 침이 고이게 하고 뒷맛이 매우 깔끔하다. 와인에 재워 놓았던 붉은 고기와 함께하면 맛있게 즐길 수 있다.,월류원,충북 영동군 황간면 남성동3길 4-14,F_151,
PR00000385,단맛이 입 전체를 채우고 뒤에 산미가 올라와 입 안을 깔끔하게 만들어준다. 목넘김은 매우 부드럽고 다 마신 후에도 잡맛이 없다. 맛있게 마실 수 있는 술이다. 케이크 등 디저트 음식과 함께하면 좋다.,월류원,충북 영동군 황간면 남성동3길 4-14,F_152,
PR00000384,검붉은 색에 포도껍질향이 강하게 올라온다. 산미가 없고 단맛이 강하며 묵직한 바디감을 가지고 있다. 목넘김도 매우 부드럽다.,도란원,충청북도 영동군 매곡면 옥전리 825-1,F_153,
PR00000383,"기름기가 없는 가벼운 흰 살 생선회나 청귤 샐러드, 요거트 등과 궁합이 좋다.",한국애플리즈,경북 의성군 단촌면 일직점곡로 755,F_154,
PR00000382,"다양한 소스로 만든 음식, 유럽식 요리, 생선요리, 과일 샐러드 등과의 매칭을 추천한다.",한국와인,경상북도 영천시 금호읍 원기리 414-2,F_155,
PR00000381,여름에 잘 익은 과실향이 올라오고 단맛이 있고 신맛은 적으며 뒤에 남는 쓴맛이 불고기와 잘 어울린다.,솔송주,경상남도 함양군 지곡면 지곡창촌길 3,F_156,
PR00000380,산뜻하게 올라오는 달콤한 과실향이 좋고 단맛은 적으나 적절한 산미와 쓴맛이 있고 아주 약한 타닌이 입안을 자극시킨다. 소고기와 잘 어울린다.,내장산 복분자 영농조합,전북 정읍시 북면 장학 1길,F_157,
PR00000379,적절한 단맛과 산미 그리고 마시고 난 뒤에 남는 향기가 사람이 떠난 여운을 남기 듯 오래 남는다. 안주 없이 와인만 있어도 충분한 술이다.,금이산농원,세종시 전의면 가느실길 127,F_158,
PR00000378,"투명한 검붉은 빛을 가지고 있으며 신선한 베리향이 올라온다. 입에 넣으면 맛있는 단맛이 술 맛을 이끌어가며 산미는 매우 적으며, 목넘김은 매우 부드럽고 술을 마시고 난 후에는 알코올의 진한 여운이 남는다. 숯불구이와 잘 어울린다.",농업회사법인산들벗(주),전라북도 무주군 적상면 서창로 72,F_159,
PR00000377,"잘 익은 사과에서 나오는 풍미 있는 향과 입 안에 가득한 향미, 그리고 적절한 산미가 술을 밸런스를 더해 양념된 고기류와 잘 어울린다.",금이산농원,세종시 전의면 가느실길 127,F_160,
PR00000376,가벼운 느낌의 복분자 와인. 진한 복분자주보다는 산뜻한 로제와인과 같은 느낌으로 적보라의 빛을 지니고 있고 상큼한 과일향이 난다. 담백한 모짜렐라치즈 등과 잘 어울린다.,(주)선운산복분자주 흥진,전북 고창군 부안면 복분자로535,F_161,
PR00000375,식감돋는 신맛이 도드라지는 맛. 맑은 복분자의 색에 복분자 특유의 달콤한 향이 올라온다. 조금 맛이 진한 불고기 등의 고기류와 복분자에 가장 잘 어울리는 장어구이와 함께 마시면 좋은 궁합을 보인다.,(주)선운산복분자주 흥진,전북 고창군 부안면 복분자로535,F_162,
